Order ID,Customer Name,Mobile Model,Quantity,Price per Unit,Total Price,Promotion Code,Order Amount,GST,Order Date,Payment Status,Shipping Status,Payment Method,Payment Provider,Mobile,Delivery Address
UWJGYVIJ1U1685122967,Hridaan Khalsa,Lenovo/A7700/White/2 GB/16 GB,2,6750,13500,BIRTHDAYGIFT,12690.0,2284.2,2020-01-01,Pending,Transit,Debit Card,RuPay,8115541987,"08/94
Raju Street, Pallavaram 737536"
UHLBVJ493H1685122967,Samaira Sankar,SAMSUNG/Galaxy A32/Awesome Violet/6 GB/128 GB,2,24999,49998,NEWYEAR15,42498.3,7649.69,2020-01-01,Pending,Delivered,Digital Wallets,Amazon Pay,9110774238,"H.No. 655
Zacharia Nagar
Nagercoil 116034"
CL0DSQVG4I1685122967,Purab Bhatnagar,Nokia/2/Copper/Black/1 GB/8 GB,1,7007,7007,NEWYEAR15,5955.95,1072.07,2020-01-01,Pending,Transit,UPI,Google Pay,9172570707,"38
Brar, Nagercoil-589150"
PACSTOFFTM1685122967,Lakshay Grover,OPPO/A12/Blue/4 GB/64 GB,1,11990,11990,BIRTHDAYGIFT,11270.6,2028.71,2020-01-01,Paid,Delivered,Digital Wallets,Ola Money,9141239207,"34/01, Swamy Path, Nadiad 509712"
CAKBHJZCIG1685122967,Zeeshan Malhotra,SAMSUNG/Galaxy Note 3/Classic White/3 GB/32 GB,2,50650,101300,REFERRAL10,91170.0,16410.6,2020-01-01,Paid,Delivered,Credit Card,RuPay,9113858864,"H.No. 21
Gera Street
Guwahati 648313"
WHT1P9EYV01685122967,Nitara Khalsa,OPPO/F1S/Gold/4 GB/64 GB,1,18990,18990,BIRTHDAYGIFT,17850.6,3213.11,2020-01-01,Paid,Delivered,UPI,Paytm,9192863509,"481, Mane Marg, New Delhi-601864"
QCQHYUFXTR1685122967,Suhana Rau,OPPO/A54/Moonlight Gold/4 GB/64 GB,2,14990,29980,NEWYEAR15,25483.0,4586.94,2020-01-01,Paid,Transit,Net Banking,HDBC,9112889815,"H.No. 39
Sampath Circle
Burhanpur-675830"
BL1AGDO7B51685122967,Aniruddh Thaman,SAMSUNG/Metro 350/Black/32 MB/Expandable Upto 16 GB,1,2940,2940,,2940,529.2,2020-01-01,Paid,Transit,Digital Wallets,Freecharge,9188214741,"H.No. 07, Kara Zila, Tenali 025064"
EK4ODEP6TH1685122967,Lagan Maharaj,Nokia/6.1 Plus/Black/6 GB/64 GB,2,17999,35998,BIRTHDAYGIFT,33838.12,6090.86,2020-01-01,Paid,Returned,UPI,Google Pay,9371072422,"H.No. 384, Apte Road
Ajmer-025930"
SYYLK9PMV81685122967,Emir Solanki,SAMSUNG/Galaxy A6+/Blue/4 GB/64 GB,2,25600,51200,,51200,9216.0,2020-01-01,Paid,Returned,Digital Wallets,Paytm,9190818536,"91/74, Kapur Ganj
Etawah-388682"
UL7MRJBK7I1685122967,Sahil Gupta,GIONEE/S11 Lite/Dark Blue/4 GB/32 GB,2,8750,17500,BIRTHDAYGIFT,16450.0,2961.0,2020-01-01,Pending,Transit,Digital Wallets,Amazon Pay,9318594253,"40/36, Bhargava Zila
Bettiah-245103"
YH1UQHQUJ71685122967,Vardaniya Gara,Apple/iPhone XS/Space Grey/4 GB/64 GB,1,89900,89900,REFERRAL10,80910.0,14563.8,2020-01-01,Paid,Returned,Net Banking,SBI,9138066909,"94/84
Jaggi Street
Pimpri-Chinchwad-539313"
MMOJI8KOB81685122967,Hunar Bera,Infinix/S5 Pro/Sea Blue/4 GB/64 GB,2,12999,25998,REFERRAL10,23398.2,4211.68,2020-01-01,Paid,Returned,Credit Card,Visa,9104642843,"97/50, Aggarwal Chowk
Vijayawada 962322"
BVQK0IZI5Z1685122967,Rasha Ahuja,OPPO/A16/Blue/3 GB/32 GB,2,10490,20980,NEWYEAR15,17833.0,3209.94,2020-01-01,Pending,Returned,Digital Wallets,Ola Money,7305044799,"66/250
Halder, Dibrugarh-491979"
I8MSRVJHTR1685122967,Ivan Dhingra,Infinix/Smart 4/Midnight Black/2 GB/32 GB,2,8999,17998,BIRTHDAYGIFT,16918.12,3045.26,2020-01-01,Paid,Returned,Digital Wallets,Freecharge,9135865337,"H.No. 130, Roy Chowk
Dehri-263256"
3Z4W2DW6Y31685122967,Yasmin Mahal,Lenovo/X2-AP/White/2 GB/32 GB,2,9999,19998,REFERRAL10,17998.2,3239.68,2020-01-01,Pending,Transit,UPI,Google Pay,8843037731,"47
Shanker Ganj, Panchkula 663201"
NQTQIJ6JXL1685122967,Samaira Talwar,Apple/iPhone 11/White/4GB/128 GB,1,54900,54900,,54900,9882.0,2020-01-01,Paid,Returned,Credit Card,Diners Club,9124513569,"41
Sanghvi Circle, Madanapalle-839623"
CMQVDEPDXH1685122967,Ryan Upadhyay,SAMSUNG/Galaxy F12/Sky Blue/4 GB/128 GB,1,13999,13999,,13999,2519.82,2020-01-01,Paid,Transit,Digital Wallets,Amazon Pay,9156491410,"07/81, Desai, Tiruppur-171601"
5MEBZQTWQN1685122967,Kimaya Gade,OPPO/A15/Dynamic Black/2 GB/32 GB,2,10990,21980,,21980,3956.4,2020-01-01,Paid,Transit,Digital Wallets,Cash on Delivery (COD),7429363353,"32/65, Agate Street, Etawah 461128"
TL7ZZNKFGW1685122967,Renee Bora,vivo/Y1S/Aurora Blue/4 GB/32 GB,2,22654,45308,,45308,8155.44,2020-01-01,Paid,Transit,UPI,Paytm,9128661228,"H.No. 59
Madan Circle, Pali-087667"
6A34XOSAJ71685122967,Jayant Dewan,realme/8 5G/Supersonic Blue/8 GB/128 GB,1,18999,18999,,18999,3419.82,2020-01-01,Paid,Returned,UPI,Amazon Pay,9110468903,"H.No. 36
Das Nagar
Tiruppur-306202"
VT6CLE9P631685122967,Saanvi Rattan,Xiaomi/Redmi 8/Sapphire Blue/4 GB/64 GB,2,10999,21998,REFERRAL10,19798.2,3563.68,2020-01-01,Paid,Delivered,Net Banking,HDBC,9125077987,"81/960, Suresh Marg
Baranagar-727689"
Y5MLS47T1V1685122967,Nehmat Barman,OPPO/A1K/Red/2 GB/32 GB,1,13400,13400,,13400,2412.0,2020-01-01,Pending,Returned,Digital Wallets,Amazon Pay,9660759268,"H.No. 77
Dasgupta Ganj, Vellore 877017"
JEB1CURNPQ1685122967,Vritika Bail,SAMSUNG/Galaxy M31/Ocean Blue/8 GB/128 GB,1,18950,18950,BIRTHDAYGIFT,17813.0,3206.34,2020-01-01,Paid,Delivered,Net Banking,SBI,9973770983,"14
Deep Ganj, Vadodara 298737"
2VK36ZCW2J1685122967,Jayant Dhar,SAMSUNG/Galaxy A12/White/6 GB/128 GB,1,16489,16489,REFERRAL10,14840.1,2671.22,2020-01-01,Paid,Delivered,Digital Wallets,Paytm,9196807102,"30/91
Swaminathan Path, Sambalpur-776186"
5H4Y3ZDUS61685122967,Azad Iyengar,Lenovo/A7700/Black/2 GB/16 GB,2,6499,12998,,12998,2339.64,2020-01-01,Pending,Transit,Credit Card,RuPay,7991284695,"H.No. 14
Sheth Road
Raurkela Industrial Township 537213"
0WRKXWC2G81685122967,Romil Dube,realme/1/Diamond Black/3 GB/32 GB,1,12990,12990,BIRTHDAYGIFT,12210.6,2197.91,2020-01-01,Paid,Returned,Debit Card,Visa,9134025889,"H.No. 344, Choudhary Marg, Bhilai-641887"
41LXFC9ZOL1685122967,Madhav Atwal,SAMSUNG/Galaxy A30s/Prism Crush White/4 GB/128 GB,1,19900,19900,,19900,3582.0,2020-01-01,Paid,Returned,Credit Card,Mastercard,9114592659,"86, Dey Path
Pune 295610"
QAW4L2EFRP1685122967,Riya Lala,vivo/Y20G/Purist Blue/2 GB/32 GB,2,54990,109980,NEWYEAR15,93483.0,16826.94,2020-01-01,Paid,Transit,UPI,PhonePe,9136873356,"12/76, Kapur Path, Tiruppur-289151"
73T35V9T5O1685122967,Saksham Char,Infinix/Smart 2/Serene Gold/3 GB/32 GB,1,7999,7999,BIRTHDAYGIFT,7519.06,1353.43,2020-01-01,Paid,Delivered,Digital Wallets,Cash on Delivery (COD),9163467823,"H.No. 88
Chanda Zila
Amravati 049346"
XH79Q2DENS1685122967,Gokul Karan,ASUS/ROG Phone 5 Ultimate/White/18 GB/512 GB,1,85999,85999,NEWYEAR15,73099.15,13157.85,2020-01-01,Paid,Returned,Digital Wallets,Mobikwik,8148321533,"03/45
Kapoor Circle, Bhavnagar 951766"
BSWIALJP8U1685122967,Stuvan Rajagopalan,ASUS/ZenFone 5Z/Midnight Blue/6 GB/128 GB,1,36299,36299,REFERRAL10,32669.1,5880.44,2020-01-01,Paid,Transit,Digital Wallets,Ola Money,9144016955,"93/28
Sahota Street
Korba 118230"
Q4JO5NSQNW1685122967,Tarini Borra,vivo/V23 5G/Stardust Black/8 GB/128 GB,2,34990,69980,,69980,12596.4,2020-01-01,Pending,Transit,UPI,Paytm,9894078001,"691
Ramanathan Path, Aligarh 814974"
AL0RJ4ZFBW1685122967,Tushar Talwar,SAMSUNG/Galaxy A5/Pearl White/2 GB/16 GB,2,17990,35980,REFERRAL10,32382.0,5828.76,2020-01-01,Pending,Transit,Digital Wallets,Ola Money,9160231737,"48/57, Bhattacharyya Path
Adoni-780146"
O4O6N2VXNZ1685122967,Saksham Khalsa,OPPO/F17 PRO/Gold/8 GB/128 GB,2,21999,43998,NEWYEAR15,37398.3,6731.69,2020-01-01,Paid,Returned,Net Banking,SBI,9183294746,"07/898
Lal Street
Ludhiana 549791"
K53O75D0IS1685122967,Himmat Sampath,Nokia/5.3/SAND/6 GB/64 GB,2,12999,25998,,25998,4679.64,2020-01-01,Paid,Delivered,Digital Wallets,PhonePe,9171230168,"H.No. 317, Bala Nagar
Deoghar 660477"
NL83Y48ET51685122967,Amira Kalita,HTC/Desire 630/Sprinkle White/2 GB/16 GB,2,12570,25140,NEWYEAR15,21369.0,3846.42,2020-01-01,Pending,Returned,Debit Card,Visa,9101899910,"81/636
Bakshi Chowk, Nanded-977934"
DI1GOUXVNC1685122967,Jivika Chaudhary,HTC/Desire 616/Pearl White/1 GB/4 GB,1,17200,17200,NEWYEAR15,14620.0,2631.6,2020-01-01,Pending,Transit,Digital Wallets,Freecharge,9142294082,"H.No. 290
Bora Road
Varanasi 032693"
36WBRXHULM1685122967,Azad Sarin,SAMSUNG/Galaxy S10 Lite/Prism White/8 GB/128 GB,2,43999,87998,NEWYEAR15,74798.3,13463.69,2020-01-01,Pending,Delivered,Credit Card,Diners Club,9189406526,"615, Reddy Street, Hindupur 113441"
0C6GERJB5Y1685122967,Armaan Ramanathan,HTC/Desire 820/Santorini White/2 GB/16 GB,2,25999,51998,,51998,9359.64,2020-01-01,Pending,Transit,Credit Card,Diners Club,9189349112,"20/55
Deo Circle
Morbi 640296"
2PT0VU04TZ1685122967,Zaina Basak,OPPO/F11 Pro/Aurora Green/6 GB/128 GB,2,29990,59980,BIRTHDAYGIFT,56381.2,10148.62,2020-01-01,Pending,Delivered,Net Banking,ICICI,9180897829,"67/96
Khare Circle
Madanapalle-226259"
GRWBJLNEJB1685122967,Madhav Tak,Infinix/Hot 4 Pro/Quartz Black/3 GB/16 GB,2,7499,14998,BIRTHDAYGIFT,14098.12,2537.66,2020-01-01,Pending,Transit,Credit Card,American Express,9140420427,"06/787, Kothari Marg
Patiala-747776"
HOYWMI55191685122967,Nayantara Bedi,Nokia/C01 Plus/Blue/2 GB/16 GB,1,6499,6499,REFERRAL10,5849.1,1052.84,2020-01-01,Paid,Returned,Digital Wallets,Cash on Delivery (COD),8963902715,"60/365
Vora Path
Guntur-606256"
FARK3PQNTW1685122967,Ayesha Setty,Nokia/105 DS 2020/Black/4 MB/4 MB,1,1490,1490,,1490,268.2,2020-01-01,Pending,Returned,Credit Card,Visa,9199263401,"07, Sani Path, Belgaum 935737"
L2E45UZPFF1685122967,Aniruddh Rau,realme/C21Y/Cross Black/4 GB/64 GB,1,10999,10999,REFERRAL10,9899.1,1781.84,2020-01-01,Paid,Returned,Credit Card,American Express,9185957544,"H.No. 95, Rao Ganj
Maheshtala 249262"
WIJQYJLR7L1685122967,Taimur Sawhney,SAMSUNG/Metro 313/Black/512 MB/2 MB,1,2599,2599,REFERRAL10,2339.1,421.04,2020-01-01,Paid,Transit,Digital Wallets,Cash on Delivery (COD),9129513546,"H.No. 64, Sekhon Chowk, Jodhpur 430068"
VIVAZB4D7M1685122967,Shalv Sandhu,SAMSUNG/Galaxy Note 9/Ocean Blue/8 GB/512 GB,2,59999,119998,REFERRAL10,107998.2,19439.68,2020-01-01,Paid,Delivered,Net Banking,HDBC,9155414236,"80, Sarkar Path
Jabalpur-696390"
1DHNIXWM8K1685122967,Diya Vohra,SAMSUNG/Galaxy F41/Fusion Blue/6 GB/128 GB,1,20999,20999,BIRTHDAYGIFT,19739.06,3553.03,2020-01-01,Pending,Delivered,UPI,PhonePe,7191609877,"368
Tak Path
Buxar 932903"
UPLAKQIID81685122967,Advik Badal,realme/3i/Diamond Blue/3 GB/32 GB,1,8999,8999,NEWYEAR15,7649.15,1376.85,2020-01-01,Paid,Delivered,Credit Card,Mastercard,9152583954,"10, Kothari Ganj, Korba-051749"
UTU2TV6HI71685122967,Vidur Bhat,Lenovo/S660/Gold/1 GB/8 GB,1,14999,14999,NEWYEAR15,12749.15,2294.85,2020-01-01,Pending,Transit,Digital Wallets,Amazon Pay,9170306871,"91, Sehgal Chowk
Vijayawada 160043"
48JXRN5J5J1685122967,Himmat Wason,Apple/iPhone 7 Plus/Silver/3 GB/32 GB,2,37900,75800,BIRTHDAYGIFT,71252.0,12825.36,2020-01-01,Pending,Transit,Net Banking,SBI,9534676013,"49/41, Vaidya Nagar
Kharagpur 346805"
NJ8G4Q6O3O1685122967,Zoya Mandal,Xiaomi/Redmi Y1/Rose Gold/3 GB/32 GB,1,8990,8990,BIRTHDAYGIFT,8450.6,1521.11,2020-01-01,Pending,Returned,UPI,BHIM UPI,9104141707,"67/63
Verma Path, Kavali-986903"
6AOJMNFI611685122967,Tara Dua,Lenovo/K8 Note/Fine Gold/4 GB/64 GB,2,8499,16998,REFERRAL10,15298.2,2753.68,2020-01-01,Pending,Transit,UPI,Amazon Pay,9169240679,"40/245
Chander Path, Kadapa 789584"
1CTYJIMP341685122967,Tejas Bhasin,GIONEE/S6/Silver/3 GB/32 GB,1,7999,7999,BIRTHDAYGIFT,7519.06,1353.43,2020-01-01,Pending,Transit,Net Banking,ICICI,9288925465,"594
Sachar Zila, Unnao-871486"
VNCDR6DPDV1685122967,Drishya Choudhary,SAMSUNG/Galaxy Star 2/White/512 MB/4 GB,1,4890,4890,NEWYEAR15,4156.5,748.17,2020-01-01,Paid,Delivered,Debit Card,Visa,9178137467,"391, Walia Marg, Patna 841309"
H57GS6R4LR1685122967,Elakshi Dube,OPPO/F7/Silver/4 GB/64 GB,1,22990,22990,REFERRAL10,20691.0,3724.38,2020-01-01,Pending,Delivered,Debit Card,RuPay,9124022083,"H.No. 67
Dani Nagar, Kamarhati 507043"
FPPU308HYB1685122967,Armaan Doctor,realme/Narzo 10A/So White/3 GB/32 GB,2,9999,19998,BIRTHDAYGIFT,18798.12,3383.66,2020-01-01,Pending,Returned,Credit Card,Mastercard,9104045467,"H.No. 391, Rout Ganj
Chennai 001826"
4K0RF8LOMU1685122967,Rohan Edwin,Lenovo/B/White/1 GB/8 GB,2,6799,13598,BIRTHDAYGIFT,12782.12,2300.78,2020-01-01,Pending,Transit,Net Banking,PNB,9177100338,"15/405, Krishna Circle, Aizawl 430993"
H2G93FKHDD1685122967,Parinaaz Mammen,HTC/Desire 626/Blue Lagoon/2 GB/16 GB,1,13200,13200,BIRTHDAYGIFT,12408.0,2233.44,2020-01-01,Pending,Delivered,Net Banking,SBI,9187038990,"18/28
Kunda Nagar
Nagpur-520848"
O8JISKI3XS1685122967,Amira Bail,ASUS/Zenfone Max ZC550KL/Orange/3 GB/32 GB,2,8690,17380,NEWYEAR15,14773.0,2659.14,2020-01-01,Pending,Returned,Digital Wallets,PhonePe,9159445410,"93, Ratta Circle
Bettiah 662253"
EGRAE4L8FU1685122967,Shalv Dar,LG/G3 Beat/White/1 GB/8 GB,1,15999,15999,BIRTHDAYGIFT,15039.06,2707.03,2020-01-01,Pending,Delivered,Credit Card,American Express,9198405668,"57, Karan Zila
Rajpur Sonarpur 612988"
L7VZBTP58U1685122967,Kanav Bobal,Apple/iPhone 12 Pro/Gold/6 GB/128 GB,2,109900,219800,,219800,39564.0,2020-01-01,Pending,Delivered,Credit Card,Diners Club,9165369891,"59
Raj Circle
Naihati-313201"
2NBPN8C30X1685122967,Ivana Jain,realme/6 Pro/Lightning Red/6 GB/128 GB,2,18999,37998,,37998,6839.64,2020-01-01,Paid,Transit,Credit Card,RuPay,8993806506,"H.No. 82, Deol Path
Thanjavur-570621"
0GHW6W3Q981685122967,Vanya Saran,realme/6i/Eclipse Black/6 GB/,2,15999,31998,NEWYEAR15,27198.3,4895.69,2020-01-01,Paid,Transit,Digital Wallets,PhonePe,9131987444,"48, Deshmukh Zila, Sambalpur 757951"
7XORQP86GS1685122967,Ishaan Jain,Apple/iPhone 13 Mini/Red/4 GB/256 GB,2,79900,159800,NEWYEAR15,135830.0,24449.4,2020-01-01,Pending,Returned,UPI,PhonePe,8786167948,"43/21
Sachdev Street
Yamunanagar 541227"
M5UKSM5BK91685122967,Bhamini Kapadia,SAMSUNG/Galaxy Note 5/Silver Titanium/4 GB/32 GB,1,29990,29990,REFERRAL10,26991.0,4858.38,2020-01-01,Pending,Delivered,UPI,PhonePe,7260689879,"14/21, Sachdev Path
Eluru-486462"
PKK39K6KMK1685122967,Aaryahi Dhar,Xiaomi/Redmi 6A/Gold/2 GB/32 GB,2,7499,14998,,14998,2699.64,2020-01-01,Pending,Delivered,UPI,Google Pay,9169124947,"16, Ravi Street
Bhimavaram-046907"
M308TZ113R1685122967,Tiya Chakrabarti,SAMSUNG/Galaxy F02s/Diamond White/3 GB/32 GB,1,10499,10499,BIRTHDAYGIFT,9869.06,1776.43,2020-01-01,Pending,Transit,Credit Card,Visa,9182521504,"H.No. 24
Lad Road
Srinagar 760010"
MX8RTW9CMY1685122967,Jiya Barman,GIONEE/F9/Champagne/3 GB/32 GB,2,7900,15800,REFERRAL10,14220.0,2559.6,2020-01-01,Pending,Returned,Debit Card,RuPay,9138897870,"93
Dhar Marg, Junagadh-888952"
1XWBWVFQIT1685122967,Raunak Shenoy,vivo/X50/Frost Blue/8 GB/128 GB,1,39990,39990,NEWYEAR15,33991.5,6118.47,2020-01-01,Paid,Returned,Digital Wallets,Google Pay,9101929602,"140
Bahl Road
Aizawl 447507"
I80AO5Y7S81685122967,Vihaan Goswami,IQOO/3/Tornado Black/8 GB/128 GB,2,37990,75980,REFERRAL10,68382.0,12308.76,2020-01-01,Paid,Transit,UPI,BHIM UPI,9150072375,"549
Rattan Chowk
Nangloi Jat 024167"
ZRQWMC207H1685122967,Mannat Mani,OPPO/A9 2020/Marine Green/8 GB/128 GB,1,21990,21990,NEWYEAR15,18691.5,3364.47,2020-01-01,Pending,Delivered,Digital Wallets,Amazon Pay,9108229023,"H.No. 08
Lall, Ghaziabad-176076"
AY7PJ4UALX1685122967,Charvi Comar,SAMSUNG/Guru Music 2/Black//2 MB,1,1450,1450,NEWYEAR15,1232.5,221.85,2020-01-01,Pending,Transit,Net Banking,SBI,9111400958,"H.No. 47, Venkataraman
Jorhat 609474"
7Q0ERHYSAR1685122967,Vanya Bumb,realme/X3 SuperZoom/Glacier Blue/12 GB/256 GB,2,34999,69998,,69998,12599.64,2020-01-01,Pending,Delivered,Credit Card,American Express,9174177475,"75
Sampath Street
Thiruvananthapuram-561666"
XJIVN8P99W1685122967,Kabir Bandi,Lenovo/A7/Blue/2 GB/32 GB,2,8490,16980,BIRTHDAYGIFT,15961.2,2873.02,2020-01-01,Pending,Returned,Debit Card,Visa,8179884713,"068, Toor Chowk, Phusro 670816"
2TZYQK0X8Y1685122967,Kiaan Ganesh,LG/Stylus 2/Titan/2 GB/16 GB,1,12999,12999,,12999,2339.82,2020-01-01,Paid,Returned,UPI,PhonePe,9133810103,"109, Sem, Jodhpur 495268"
C4AC8QN5671685122967,Vaibhav Gokhale,OPPO/F5 Youth/Gold/3 GB/32 GB,2,17990,35980,BIRTHDAYGIFT,33821.2,6087.82,2020-01-01,Pending,Delivered,UPI,Google Pay,9154170721,"05/510
Contractor Ganj, Rewa-619670"
IQAAIOY34U1685122967,Oorja Sarin,OPPO/F15/Lightening Black/4 GB/128 GB,2,20990,41980,REFERRAL10,37782.0,6800.76,2020-01-01,Paid,Transit,UPI,Google Pay,9182552355,"28/72, Dani Circle, Amroha-632112"
SHWUD93JJV1685122967,Lagan Sarin,Apple/iPhone XS/Silver/4 GB/64 GB,1,89900,89900,NEWYEAR15,76415.0,13754.7,2020-01-01,Paid,Delivered,UPI,Amazon Pay,9176321046,"74/300
Bora Path
Siliguri 692918"
OON6UNRVCU1685122967,Hiran Joshi,realme/8/Cyber Silver/6 GB/128 GB,2,17999,35998,BIRTHDAYGIFT,33838.12,6090.86,2020-01-01,Pending,Returned,Digital Wallets,PhonePe,8206079923,"16/45
Sinha Zila, Chandrapur-022912"
3H6Q2YY2071685122967,Hazel Lal,realme/8 Pro/Infinite Blue/8 GB/128 GB,2,21999,43998,BIRTHDAYGIFT,41358.12,7444.46,2020-01-01,Pending,Transit,Digital Wallets,Paytm,9158212400,"01/72
Sha Chowk
Sasaram-379511"
3920P087KR1685122967,Jayant Barad,LG/V20/Pink/4 GB/64 GB,2,31490,62980,,62980,11336.4,2020-01-01,Paid,Returned,Debit Card,Visa,9105106156,"H.No. 340, Warrior Path
Deoghar 141456"
IFVYS8M3N31685122967,Taran Chacko,Apple/iPhone 6s/Silver/2 GB/32 GB,1,29900,29900,BIRTHDAYGIFT,28106.0,5059.08,2020-01-01,Paid,Delivered,Digital Wallets,Freecharge,9182166290,"41, Baria Circle
Vadodara 279246"
NJ9F2FLHB71685122967,Seher Sekhon,Motorola/G40 Fusion/Frosted Champagne/4 GB/64 GB,2,16999,33998,,33998,6119.64,2020-01-01,Paid,Returned,Digital Wallets,Google Pay,9177554142,"20, D’Alia Marg, Kirari Suleman Nagar 296344"
H3VSO4E4151685122967,Ira Lalla,SAMSUNG/Galaxy M02/Grey/3 GB/32 GB,1,9998,9998,BIRTHDAYGIFT,9398.12,1691.66,2020-01-01,Pending,Delivered,Credit Card,RuPay,9120273991,"H.No. 806
Banik Ganj
Gangtok 602765"
ACZYLFTUIP1685122967,Suhana Gole,Nokia/C01 Plus/Blue/2 GB/16 GB,1,6499,6499,REFERRAL10,5849.1,1052.84,2020-01-01,Pending,Transit,Debit Card,Mastercard,7681747955,"06/413, Khatri Marg, Bhiwandi 983897"
Q0WFDYWEPT1685122967,Pranay Acharya,Apple/iPhone 6s Plus/Rose Gold/2 GB/128 GB,1,70000,70000,NEWYEAR15,59500.0,10710.0,2020-01-01,Pending,Transit,Debit Card,RuPay,9120913527,"67/860, Raja Zila, Ballia-671263"
VNNO4FQCMF1685122967,Onkar Sagar,OPPO/Reno6 Pro 5G/Majestic Gold/12 GB/256 GB,2,45990,91980,BIRTHDAYGIFT,86461.2,15563.02,2020-01-01,Paid,Transit,Credit Card,American Express,7592123166,"67/31
Borde Circle, Katihar-840393"
EOF1140PVK1685122967,Mannat Sahni,OPPO/A53/Moonlight Black/4 GB/64 GB,2,15990,31980,,31980,5756.4,2020-01-01,Pending,Transit,Digital Wallets,Amazon Pay,9168084266,"57/614
Comar Nagar
Hindupur 840299"
15P3MW84AP1685122967,Nishith Mall,Nokia/3/Silver White/2 GB/16 GB,2,8588,17176,REFERRAL10,15458.4,2782.51,2020-01-01,Pending,Transit,Net Banking,ICICI,9164523193,"69
Hegde Ganj
Ichalkaranji 898593"
1C1XRDA6DT1685122967,Neelofar Butala,ASUS/ROG Phone 5/Black/8 GB/128 GB,1,55999,55999,NEWYEAR15,47599.15,8567.85,2020-01-01,Pending,Delivered,Net Banking,Axis,7691901346,"83/45, Bal Ganj, Thane 897161"
DVFT61TB7H1685122967,Krish Krishnan,vivo/Y75 5G/Starlight Black/8 GB/128 GB,2,21990,43980,NEWYEAR15,37383.0,6728.94,2020-01-01,Paid,Returned,UPI,Google Pay,9190293744,"75/183
Kota Street, Firozabad-666187"
L244CN9ZCO1685122967,Inaaya  Sabharwal,Apple/iPhone 13 Pro Max/Gold/6 GB/128 GB,2,129900,259800,BIRTHDAYGIFT,244212.0,43958.16,2020-01-01,Pending,Transit,UPI,PhonePe,9157666834,"74
Bhakta Path, Karawal Nagar 188377"
37GW2GVGE91685122967,Gokul Lal,SAMSUNG/Galaxy A21s/White/4 GB/64 GB,2,17999,35998,REFERRAL10,32398.2,5831.68,2020-01-01,Pending,Returned,Debit Card,RuPay,9153333128,"H.No. 147, Sarma Zila, Singrauli-974303"
BIX4TJSDO21685122967,Dhanush Grover,Lenovo/Vibe K5 Note/Gold/4 GB/64 GB,2,13499,26998,,26998,4859.64,2020-01-01,Paid,Transit,Credit Card,American Express,9140976516,"136, Gandhi Chowk
Jammu 264290"
VTQ2G4ZGWX1685122967,Ahana  Kapadia,Apple/iPhone 13 mini/Green/4GB/512 GB,1,99900,99900,REFERRAL10,89910.0,16183.8,2020-01-01,Pending,Returned,UPI,Google Pay,9174049527,"98/384
Toor Chowk
Gurgaon 992725"
NGVB0UUJ931685122967,Saksham Sibal,Lenovo/S850/Dark Blue/1 GB/16 GB,1,15999,15999,,15999,2879.82,2020-01-01,Pending,Returned,UPI,PhonePe,9143378773,"94/49
Raju Zila, Sri Ganganagar 943757"
OD7CXHKM8V1685122967,Seher Ramesh,SAMSUNG/Galaxy Note 5/Silver/4 GB/32 GB,1,56999,56999,REFERRAL10,51299.1,9233.84,2020-01-01,Paid,Delivered,Net Banking,Axis,7848527598,"H.No. 139
Ben Path, Allahabad 127035"
4BHSLPQ9691685122967,Dhanuk Hayre,OPPO/Neo 7 4G/White/1 GB/16 GB,2,8490,16980,,16980,3056.4,2020-01-01,Pending,Delivered,Digital Wallets,Ola Money,9106587413,"H.No. 62, Kalita Street, Bahraich-350496"
CD01ZR4AIU1685122967,Lavanya Sehgal,realme/8 5G/Supersonic Black/4 GB/128 GB,1,16999,16999,NEWYEAR15,14449.15,2600.85,2020-01-01,Pending,Returned,UPI,PhonePe,9141918869,"H.No. 951, Vora Path
Kochi-771393"
S0I2FESNBL1685122967,Abram Dhillon,Xiaomi/Redmi 6 Pro/Red/4 GB/64 GB,1,12990,12990,BIRTHDAYGIFT,12210.6,2197.91,2020-01-01,Paid,Transit,UPI,Google Pay,8803663946,"43/30, Yadav Marg, Davanagere-352848"
47Y18Z33L51685122967,Akarsh Vohra,Motorola/G4 Plus/White/3 GB/32 GB,1,6999,6999,BIRTHDAYGIFT,6579.06,1184.23,2020-01-01,Pending,Transit,Credit Card,RuPay,9111971658,"H.No. 45, Manda Street, Agartala 221315"
T5VMA1HFE51685122967,Reyansh Tailor,SAMSUNG/Galaxy S Duos 2/Pure White/512 MB/4 GB,1,5999,5999,NEWYEAR15,5099.15,917.85,2020-01-01,Paid,Returned,Net Banking,SBI,9198743626,"83/76
Wali Path
Hubli–Dharwad-324906"
E4WS9BUNY21685122967,Yuvaan Sahota,vivo/Y21T/Pearl White/4 GB/128 GB,2,19990,39980,BIRTHDAYGIFT,37581.2,6764.62,2020-01-01,Paid,Transit,UPI,Amazon Pay,9171091173,"62
Bahl Nagar
Bhavnagar-614299"
B1WMTC1FG21685122967,Shalv Garde,SAMSUNG/Galaxy Trend/Ceramic White/512 MB/4 GB,2,4999,9998,,9998,1799.64,2020-01-01,Pending,Transit,Credit Card,American Express,7608772700,"51/09, Wadhwa, Jamshedpur 807700"
