Order ID,Customer Name,Mobile Model,Quantity,Price per Unit,Total Price,Promotion Code,Order Amount,GST,Order Date,Payment Status,Shipping Status,Payment Method,Payment Provider,Mobile,Delivery Address
QXNUY9FPVV1685122972,Ritvik Chada,Apple/iPhone 6s Plus/Gold/2 GB/64 GB,2,59999,119998,,119998,21599.64,2020-01-02,Pending,Returned,Net Banking,HDBC,9102166899,"H.No. 51, Chadha Chowk, Jabalpur 207825"
PIA9NJBY3L1685122972,Stuvan Rama,Apple/iPhone 13 Mini/Red/6 GB/512 GB,2,99900,199800,REFERRAL10,179820.0,32367.6,2020-01-02,Pending,Returned,Digital Wallets,Ola Money,9152365252,"673
Vig Street, Ludhiana-756959"
WSZP50P95Q1685122972,Tushar Tripathi,SAMSUNG/Galaxy A30s/Prism Crush Black/4 GB/128 GB,2,18199,36398,,36398,6551.64,2020-01-02,Pending,Transit,Net Banking,HDBC,7206996194,"H.No. 812
Balan Nagar
Bahraich 542842"
LVS7P7KC7F1685122972,Sana Roy,SAMSUNG/Galaxy Note 4/Bronze Gold/3 GB/32 GB,1,51000,51000,REFERRAL10,45900.0,8262.0,2020-01-02,Pending,Delivered,Credit Card,RuPay,9138946468,"99/55
Krishnamurthy
Gaya 803052"
JZVY0PC28K1685122972,Yasmin Thaker,realme/5 Pro/Chroma White/6 GB/64 GB,2,15999,31998,REFERRAL10,28798.2,5183.68,2020-01-02,Paid,Transit,Net Banking,Axis,9177689265,"H.No. 035
Reddy Ganj
Silchar-571090"
MZ8G3T59AW1685122972,Shayak Lala,POCO/X2/Atlantic Blue/6 GB/64 GB,2,18999,37998,BIRTHDAYGIFT,35718.12,6429.26,2020-01-02,Pending,Delivered,UPI,Paytm,9180527711,"21/28, Bhatia Zila, Vijayanagaram-280034"
406SL3D9GH1685122972,Drishya Goswami,Google Pixel/Nexus 5X/Carbon/2 GB/16 GB,1,25990,25990,NEWYEAR15,22091.5,3976.47,2020-01-02,Pending,Transit,Net Banking,HDBC,9176680573,"76/06, Dutta Nagar
Siwan-820983"
Z5DIETGPYA1685122972,Sana Sethi,Lenovo/X2-AP/White/2 GB/32 GB,2,9999,19998,REFERRAL10,17998.2,3239.68,2020-01-02,Paid,Returned,Net Banking,SBI,9135416985,"569
Ahluwalia Ganj
Baranagar 406813"
AIYSIFJVJU1685122972,Stuvan Apte,GIONEE/S Plus/Dark Blue/3 GB/16 GB,2,8950,17900,BIRTHDAYGIFT,16826.0,3028.68,2020-01-02,Paid,Transit,Debit Card,Mastercard,9163874714,"03, Loyal Path, Sasaram-188771"
OBK35DW9PA1685122972,Tanya Tak,Xiaomi/Redmi K20/Carbon Black/6 GB/128 GB,2,18429,36858,BIRTHDAYGIFT,34646.52,6236.37,2020-01-02,Paid,Returned,Digital Wallets,PhonePe,8189772782,"171, Cheema Ganj, Gandhidham 476957"
2ZLDJY2CK01685122972,Zeeshan Batra,Xiaomi/REDMI Note 9/Aqua Green/4 GB/64 GB,2,14999,29998,NEWYEAR15,25498.3,4589.69,2020-01-02,Pending,Transit,Digital Wallets,Paytm,9110120951,"H.No. 09, Ramanathan Marg, Kolhapur-579112"
KS09DTSTLY1685122972,Ojas Hans,Apple/iPhone 12/White/4GB/64 GB,2,65900,131800,REFERRAL10,118620.0,21351.6,2020-01-02,Pending,Returned,UPI,Google Pay,9193090165,"H.No. 733, Kala Zila, Sambalpur-501136"
PPBV41614A1685122972,Siya Goyal,vivo/Y75 5G/Starlight Black/8 GB/128 GB,1,21990,21990,,21990,3958.2,2020-01-02,Pending,Transit,Net Banking,PNB,9116909190,"H.No. 060
Sagar Zila
Kochi 240315"
EBZ6JGYOLU1685122972,Hansh Walla,GIONEE/S6 Pro/Rose Gold/4 GB/32 GB,1,8000,8000,REFERRAL10,7200.0,1296.0,2020-01-02,Pending,Returned,UPI,Paytm,9171601619,"H.No. 51, Raju Zila
Etawah 889454"
57AICEKP4V1685122972,Urvi Chhabra,SAMSUNG/Sm-B110E/D/Black//2 MB,2,1497,2994,REFERRAL10,2694.6,485.03,2020-01-02,Pending,Delivered,Digital Wallets,Cash on Delivery (COD),9101620324,"H.No. 330
Varughese Ganj
Kollam-947143"
YMSLLO0GFP1685122972,Advika Vig,SAMSUNG/Galaxy A50/White/6 GB/64 GB,1,24000,24000,,24000,4320.0,2020-01-02,Paid,Transit,UPI,BHIM UPI,9111261320,"10/25
Borah Path
Nadiad-016202"
RI5V96UYU41685122973,Dhanuk Kapoor,Google Pixel/3a/Clearly White/4 GB/64 GB,2,39999,79998,BIRTHDAYGIFT,75198.12,13535.66,2020-01-02,Paid,Returned,Digital Wallets,Cash on Delivery (COD),8483861368,"H.No. 99, Hans Marg, Sambhal 703592"
FK52NWR0EV1685122973,Darshit Kunda,realme/9 5G/Meteor Black/4 GB/64 GB,1,18999,18999,BIRTHDAYGIFT,17859.06,3214.63,2020-01-02,Pending,Delivered,Digital Wallets,Paytm,9143101844,"H.No. 26, Dyal Marg
Shimla 753178"
8N2NC0RI9V1685122973,Rhea Varghese,Apple/iPhone 13 Pro/Gold/6 GB/512 GB,1,149900,149900,NEWYEAR15,127415.0,22934.7,2020-01-02,Paid,Delivered,Net Banking,Axis,9188528490,"H.No. 263, Seshadri Nagar
Anand 551122"
OWNPUVOCER1685122973,Aayush Bhargava,Apple/iPhone 12 Pro Max/Gold//512 GB,2,149900,299800,NEWYEAR15,254830.0,45869.4,2020-01-02,Pending,Transit,Digital Wallets,Paytm,7468740937,"H.No. 31, Wason Street
Gangtok 354288"
P989J6SW991685122973,Ivana Seth,SAMSUNG/Galaxy Note 9/Ocean Blue/8 GB/512 GB,2,59999,119998,BIRTHDAYGIFT,112798.12,20303.66,2020-01-02,Pending,Returned,UPI,BHIM UPI,7964434756,"43, Roy Road, Jehanabad 745390"
8U129X4JXT1685122973,Ranbir Sahota,OPPO/A83/Red/4 GB/64 GB,2,13990,27980,BIRTHDAYGIFT,26301.2,4734.22,2020-01-02,Pending,Returned,Digital Wallets,Paytm,8783471387,"H.No. 59
Kaul Road, Bulandshahr 575197"
74ASZ3XH6Q1685122973,Eshani Kapoor,vivo/Y20A/Nebula Blue/3 GB/64 GB,1,36990,36990,NEWYEAR15,31441.5,5659.47,2020-01-02,Pending,Transit,Net Banking,ICICI,9692778795,"72, Chawla Ganj, Aurangabad-249103"
JUBN0IJX5B1685122973,Nehmat Gill,SAMSUNG/Galaxy J4/Blue/3 GB/32 GB,1,13023,13023,REFERRAL10,11720.7,2109.73,2020-01-02,Paid,Transit,Net Banking,PNB,9180557549,"26, Kunda
Kottayam 923113"
X26CEI76OU1685122973,Nehmat Mahajan,POCO/X2/Pheonix Red/6 GB/64 GB,1,18999,18999,REFERRAL10,17099.1,3077.84,2020-01-02,Pending,Returned,Net Banking,HDBC,7244454569,"H.No. 37
Chauhan Road
Satna 110937"
0LKQG358KQ1685122973,Rohan Ramachandran,realme/1/Diamond Black/3 GB/32 GB,2,12990,25980,NEWYEAR15,22083.0,3974.94,2020-01-02,Paid,Transit,Debit Card,Mastercard,9191866320,"232
Mandal Ganj
Hubli–Dharwad-946935"
2MJ4MQKFLG1685122973,Zeeshan Kata,Lenovo/Vibe K5 Note/Gold/3 GB/32 GB,2,10999,21998,REFERRAL10,19798.2,3563.68,2020-01-02,Pending,Transit,Credit Card,Mastercard,9148736877,"18
Grewal Ganj
Guntur 378651"
WPA83X963C1685122973,Raghav Gade,Apple/iPhone SE/White/2 GB/128 GB,1,44900,44900,REFERRAL10,40410.0,7273.8,2020-01-02,Paid,Returned,Debit Card,Visa,9136263133,"080
Chana Street
Varanasi 286485"
V82JZZ3CYV1685122973,Shaan Suresh,OPPO/F17 PRO/Gold/8 GB/128 GB,2,21999,43998,NEWYEAR15,37398.3,6731.69,2020-01-02,Paid,Transit,Digital Wallets,PhonePe,9195077861,"H.No. 61
Bail Marg
Varanasi-406343"
2TF9ZG81UC1685122973,Arnav Talwar,realme/X/Super Polar White/8 GB/128 GB,2,21999,43998,NEWYEAR15,37398.3,6731.69,2020-01-02,Pending,Transit,Net Banking,PNB,7988408094,"88/156, Toor
Bardhaman 358265"
9EXS5W23CT1685122973,Anahita Choudhury,Apple/iPhone 13 Pro Max/Sierra Blue/4GB/256 GB,2,139900,279800,REFERRAL10,251820.0,45327.6,2020-01-02,Pending,Returned,Debit Card,Visa,9128729795,"H.No. 791, Bhatnagar Marg
Raiganj 379060"
H8VYKITGNT1685122973,Zain Bajaj,Lenovo/K3 Note/Black/2 GB/16 GB,1,9900,9900,,9900,1782.0,2020-01-02,Paid,Delivered,UPI,Google Pay,8739243907,"27/633
Khosla Road
Bhusawal-844989"
GWYTI8NBDD1685122973,Lakshit Garde,Motorola/G8 Power Lite/Royal Blue/4 GB/64 GB,2,9999,19998,,19998,3599.64,2020-01-02,Paid,Returned,UPI,Google Pay,9106645525,"10/69
Jha Circle
Maheshtala 677184"
4N71N6A3MJ1685122973,Arhaan Swamy,Nokia/Lumia 920/Black/1 GB/32 GB,1,40699,40699,NEWYEAR15,34594.15,6226.95,2020-01-02,Paid,Returned,UPI,Paytm,9190727278,"76/517
Kakar Ganj, Sonipat 940553"
DMLKYTMPPA1685122973,Sara Wadhwa,Nokia/3.2/Black/2 GB/16 GB,2,9999,19998,BIRTHDAYGIFT,18798.12,3383.66,2020-01-02,Pending,Returned,UPI,BHIM UPI,9173507854,"60/10
Bali Circle, Kishanganj-659056"
GZ6UNUYZ6M1685122973,Aarush Kapoor,ASUS/ROG Phone 5/Black/8 GB/128 GB,2,55999,111998,NEWYEAR15,95198.3,17135.69,2020-01-02,Pending,Transit,UPI,BHIM UPI,9152746805,"503
Raju Road, Mau 021187"
LSGHOTJU941685122973,Kiara Bora,SAMSUNG/Galaxy Alpha/Charcoal Black/2 GB/32 GB,2,22389,44778,,44778,8060.04,2020-01-02,Paid,Delivered,Digital Wallets,Mobikwik,9120184415,"786
Sant Chowk
Maheshtala-726372"
TRN6UJZAKA1685122973,Oorja Saran,SAMSUNG/Galaxy Star 2/White/512 MB/4 GB,2,4890,9780,REFERRAL10,8802.0,1584.36,2020-01-02,Paid,Delivered,Digital Wallets,Amazon Pay,9103387215,"69/91
Dugar
Hospet-783462"
5GTE07YYC21685122973,Samar Lal,GIONEE/P5 Mini/Blue/1 GB/8 GB,2,3599,7198,NEWYEAR15,6118.3,1101.29,2020-01-02,Paid,Delivered,Credit Card,Visa,9122344749,"H.No. 31
Mander Path, Dewas-136437"
HJ8JSFYJBR1685122973,Stuvan Chakrabarti,realme/2/Diamond Black/3 GB/,1,9990,9990,NEWYEAR15,8491.5,1528.47,2020-01-02,Pending,Delivered,Debit Card,Mastercard,9135689300,"36/007, Dugal Street
Aurangabad 873444"
SS93LCC4X41685122973,Ehsaan Bedi,realme/2/Diamond Black/3 GB/,2,9990,19980,NEWYEAR15,16983.0,3056.94,2020-01-02,Pending,Delivered,Digital Wallets,Amazon Pay,9109449768,"71/941
Sibal Circle, Ghaziabad 450185"
UCI6IHRCZK1685122973,Romil Tiwari,Infinix/Smart 4 Plus/Quetzal Cyan/3 GB/32 GB,2,9999,19998,BIRTHDAYGIFT,18798.12,3383.66,2020-01-02,Paid,Returned,UPI,Amazon Pay,9694351540,"85, Gala Circle
Dhanbad-883607"
JW6X9VJ21I1685122973,Hrishita Gopal,Infinix/S5 Lite/Violet/4 GB/64 GB,1,9999,9999,BIRTHDAYGIFT,9399.06,1691.83,2020-01-02,Paid,Transit,UPI,BHIM UPI,9137075445,"H.No. 744, Khalsa Chowk, Ghaziabad 666790"
L4JV650KYH1685122973,Reyansh Sarin,Xiaomi/Redmi Note 7 Pro/Space Black/6 GB/128 GB,2,17999,35998,,35998,6479.64,2020-01-02,Pending,Delivered,Credit Card,RuPay,9187675621,"67/909
Chad Street
Avadi 659580"
KSXIWG23DP1685122973,Dhanuk Sarma,LG/W41/Magic Blue/4 GB/64 GB,1,16000,16000,,16000,2880.0,2020-01-02,Paid,Delivered,Net Banking,Axis,9897660522,"51/64, Tak, Malda 122198"
XHLG8E78131685122973,Hunar Borde,Apple/iPhone XR/Coral/3 GB/128 GB,2,52900,105800,REFERRAL10,95220.0,17139.6,2020-01-02,Pending,Transit,Digital Wallets,PhonePe,7238793043,"32, Dube Road, Nashik-688775"
SW72R0C1TS1685122973,Aaryahi Behl,Nokia/5.1 Plus/Black/3 GB/32 GB,1,13199,13199,BIRTHDAYGIFT,12407.06,2233.27,2020-01-02,Pending,Transit,UPI,Amazon Pay,9142652829,"H.No. 30
Bobal Ganj
Bidhannagar 353029"
C59G4TLMFV1685122973,Jhanvi Krishnamurthy,Motorola/Z Play/Black/3 GB/32 GB,1,24999,24999,BIRTHDAYGIFT,23499.06,4229.83,2020-01-02,Paid,Returned,UPI,Google Pay,9184118341,"06/787, Wable Street, Chandigarh-816759"
VK5X3NCR331685122973,Farhan Cherian,Motorola/G 2nd Generation/White/1 GB/16 GB,2,8999,17998,,17998,3239.64,2020-01-02,Pending,Delivered,Digital Wallets,Amazon Pay,8307126040,"88, Thaman Zila, Solapur-555806"
NN4VTMF1WS1685122973,Jayesh Bansal,ASUS/Zenfone Go 4.5 LTE/Silver/1 GB/8 GB,1,4890,4890,NEWYEAR15,4156.5,748.17,2020-01-02,Paid,Transit,Digital Wallets,Paytm,9180303495,"H.No. 50, Vohra Marg, Durg-201030"
GULGKM4ZVB1685122973,Mamooty Bal,Xiaomi/Redmi Y1/Rose Gold/3 GB/32 GB,1,8990,8990,NEWYEAR15,7641.5,1375.47,2020-01-02,Pending,Transit,Digital Wallets,Mobikwik,9161932460,"H.No. 754, Bir Circle, Kozhikode 864308"
7H4XDEDO8X1685122973,Abram Das,SAMSUNG/Galaxy A21s/Black/6 GB/128 GB,2,18999,37998,,37998,6839.64,2020-01-02,Pending,Returned,Digital Wallets,Google Pay,9110662691,"547
Chaudhary Ganj, Firozabad 576468"
K23U66868F1685122973,Ira Loyal,HTC/620G/Milkyway Grey/1 GB/16 GB,1,23999,23999,NEWYEAR15,20399.15,3671.85,2020-01-02,Pending,Delivered,Net Banking,SBI,9108095317,"97/797
Sheth Nagar, Anantapuram-266550"
M6FRTMQ9NF1685122973,Fateh Lal,ASUS/ZenFone Max M2/Black/3 GB/32 GB,1,12999,12999,,12999,2339.82,2020-01-02,Pending,Returned,Net Banking,HDBC,9126345575,"04/34, Shanker
Dhule 784526"
XGJ5WKPTCO1685122973,Lakshay Dixit,Apple/iPhone 12 Pro Max/Graphite//512 GB,1,149900,149900,NEWYEAR15,127415.0,22934.7,2020-01-02,Pending,Delivered,Net Banking,Axis,9180911310,"78
Gola Ganj
Bhatpara 203608"
E0GX6R4SKT1685122973,Ishaan Chaudhari,Infinix/Note 10/Black/6 GB/128 GB,2,14999,29998,,29998,5399.64,2020-01-02,Pending,Delivered,Digital Wallets,PhonePe,9152308286,"H.No. 044, Cheema Ganj
Chittoor-596419"
I7ZOX47TB91685122973,Parinaaz Barad,Apple/iPhone 13 Pro Max/Silver/6 GB/256 GB,1,139900,139900,NEWYEAR15,118915.0,21404.7,2020-01-02,Pending,Returned,UPI,PhonePe,9179323434,"H.No. 501, Mall Zila, Jabalpur 313991"
C8QDAL8E3C1685122973,Anahi Bera,Apple/iPhone 11 Pro/Silver/4GB/256 GB,1,121300,121300,NEWYEAR15,103105.0,18558.9,2020-01-02,Pending,Returned,Debit Card,RuPay,9154499525,"91, Kuruvilla Zila
Hyderabad-874070"
1LJJ1JSWLK1685122973,Tanya Kapoor,Infinix/Hot S3X/Milan Black/3 GB/32 GB,2,10999,21998,BIRTHDAYGIFT,20678.12,3722.06,2020-01-02,Pending,Delivered,Digital Wallets,Cash on Delivery (COD),9117602696,"H.No. 09
Dhar Street
Munger-825764"
0EYT0ZLCSN1685122973,Neelofar Goel,SAMSUNG/Galaxy A6+/Blue/4 GB/64 GB,1,25600,25600,NEWYEAR15,21760.0,3916.8,2020-01-02,Paid,Transit,Debit Card,RuPay,9175150636,"79/63, Lad Path
Amaravati 653964"
4FBVQD3FGP1685122973,Kartik Gulati,realme/Narzo 30/Racing Blue/6 GB/64 GB,2,15999,31998,REFERRAL10,28798.2,5183.68,2020-01-02,Pending,Delivered,Digital Wallets,Mobikwik,9120537302,"00, Grover Path, Kollam-635557"
2HFMVABHT41685122973,Indranil Chander,realme/3/Radiant Blue/3 GB/64 GB,1,11999,11999,BIRTHDAYGIFT,11279.06,2030.23,2020-01-02,Paid,Delivered,UPI,BHIM UPI,9100421754,"39/50
Krishnamurthy Path, Tiruppur-498675"
52EEWL4UIZ1685122973,Anahita Walia,Nokia/3.1 Plus/Blue/3 GB/32 GB,1,8299,8299,,8299,1493.82,2020-01-02,Pending,Transit,UPI,PhonePe,9318219411,"83, Agrawal Path, Thrissur 767603"
W2HLP6VFUR1685122973,Darshit Chakraborty,OPPO/F19 Pro/Crystal Silver/8 GB/256 GB,1,25990,25990,BIRTHDAYGIFT,24430.6,4397.51,2020-01-02,Paid,Delivered,Digital Wallets,PhonePe,9907895377,"301
Balay Chowk, Baranagar 172762"
35ZJHVPX9P1685122973,Elakshi Mallick,SAMSUNG/Galaxy S21 Plus/Phantom Violet/8 GB/128 GB,1,100999,100999,NEWYEAR15,85849.15,15452.85,2020-01-02,Paid,Returned,UPI,BHIM UPI,9112324444,"H.No. 926, Shukla Street, Malegaon 635097"
R3OC1P31YH1685122973,Mannat Chand,Xiaomi/Redmi Note 4/Black/4 GB/64 GB,1,9999,9999,REFERRAL10,8999.1,1619.84,2020-01-02,Pending,Delivered,UPI,Google Pay,9184659816,"14/80
Jha Zila
Kavali 605131"
XOI7QEVZAT1685122973,Vanya Sandal,Xiaomi/Redmi 5/Gold/3 GB/32 GB,1,9399,9399,REFERRAL10,8459.1,1522.64,2020-01-02,Pending,Returned,Credit Card,American Express,9161180289,"971, Lad Zila, Saharanpur-590668"
5V4A5XKXXV1685122973,Indrans Ramanathan,Nokia/7.2/Charcoal/6 GB/64 GB,2,20999,41998,,41998,7559.64,2020-01-02,Pending,Transit,Digital Wallets,Amazon Pay,9100641484,"92/15
Ganguly Chowk, Hapur 580068"
AC7BNL2VC31685122973,Divij Jain,SAMSUNG/Galaxy Z Fold3 5G/Phantom Black/12 GB/512 GB,2,179999,359998,,359998,64799.64,2020-01-02,Paid,Returned,Debit Card,Visa,9113451408,"76/78, Venkataraman Zila
Erode-105465"
1W87VA7D5V1685122973,Vedika Mand,Nokia/107 Dual SIM/Black/4 MB/Expandable Upto 16 GB,1,1860,1860,REFERRAL10,1674.0,301.32,2020-01-02,Pending,Returned,Digital Wallets,Paytm,9116339766,"H.No. 009
Vora Street
Salem-242267"
A9GWSE94YJ1685122973,Taimur Bawa,realme/Narzo 30 Pro 5G/Sword Black/6 GB/64 GB,1,18999,18999,REFERRAL10,17099.1,3077.84,2020-01-02,Pending,Transit,Net Banking,HDBC,9189609298,"H.No. 16
Babu Chowk, Malda 369370"
R3MITPUZF71685122973,Zain Bhatnagar,Apple/iPhone 6s Plus/Gold/2 GB/64 GB,1,59999,59999,,59999,10799.82,2020-01-02,Paid,Transit,Net Banking,PNB,9126579713,"H.No. 51
Ramakrishnan Nagar, Ramagundam-193108"
SB4FH9WTQF1685122973,Diya Bir,Xiaomi/9A Sport/Carbon Black/2 GB/32 GB,2,7798,15596,NEWYEAR15,13256.6,2386.19,2020-01-02,Paid,Delivered,Net Banking,SBI,9189701556,"04
Grover Street
Nashik-247909"
V5211OK5R81685122973,Kaira Malhotra,ASUS/Zenfone Max/White/2 GB/16 GB,2,7499,14998,,14998,2699.64,2020-01-02,Pending,Delivered,Credit Card,Mastercard,9197722013,"34/088, Ranganathan Circle
Kulti-730640"
8KWU25IC6N1685122973,Mamooty Bhatnagar,Apple/iPhone 7/Red/2 GB/256 GB,2,74400,148800,NEWYEAR15,126480.0,22766.4,2020-01-02,Paid,Transit,Digital Wallets,PhonePe,7768222049,"H.No. 02
Kale Circle, Malda 241038"
1LDEWFWIGM1685122973,Sara Shukla,realme/8/Cyber Black/6 GB/128 GB,1,17999,17999,REFERRAL10,16199.1,2915.84,2020-01-02,Paid,Delivered,Digital Wallets,Amazon Pay,7593999620,"H.No. 67, Sarma Street
Kakinada 343342"
WLHLI1OBM31685122973,Vritika Ramakrishnan,Apple/iPhone XS Max/Silver/4 GB/512 GB,1,144900,144900,,144900,26082.0,2020-01-02,Pending,Delivered,Net Banking,Axis,9128551045,"H.No. 46, Bhagat Chowk
Sultan Pur Majra 787372"
ZSM2L3IPTX1685122973,Aarav Gara,SAMSUNG/Galaxy Note 5/Silver/4 GB/32 GB,2,56999,113998,BIRTHDAYGIFT,107158.12,19288.46,2020-01-02,Pending,Transit,Credit Card,Mastercard,9173149650,"77, Balay
Anand 375660"
WV2JWUKVLT1685122973,Vedika Saraf,SAMSUNG/Galaxy A80/Ghost White/8 GB/128 GB,2,29899,59798,REFERRAL10,53818.2,9687.28,2020-01-02,Pending,Delivered,Digital Wallets,Google Pay,9190678660,"170, Deshpande Nagar
Bihar Sharif-537099"
FUCTSC8KSY1685122973,Neelofar Chada,OPPO/A9 2020/Marine Green/4 GB/128 GB,1,18990,18990,,18990,3418.2,2020-01-02,Paid,Transit,Digital Wallets,Freecharge,9171672369,"H.No. 55, Kaul Marg
Motihari-999231"
1W4LZ5QQLK1685122973,Yuvaan Dara,SAMSUNG/Galaxy A20s/Black/4 GB/64 GB,2,14900,29800,,29800,5364.0,2020-01-02,Pending,Returned,UPI,Amazon Pay,9846052958,"970
Shukla Nagar, Secunderabad 741572"
T82C3YW31I1685122973,Kaira Savant,SAMSUNG/Galaxy M20/Ocean Blue/3 GB/32 GB,2,11290,22580,,22580,4064.4,2020-01-02,Paid,Returned,Net Banking,SBI,9133233627,"H.No. 45, Tata Path
Kishanganj 565659"
HQY3FTCQEQ1685122973,Lavanya Dey,Nokia/Lumia 510/Black/512 MB/4 GB,1,10999,10999,NEWYEAR15,9349.15,1682.85,2020-01-02,Paid,Transit,Debit Card,Visa,9157718062,"95/28, Chad Marg, Bathinda 481889"
LTCPD5ARE41685122973,Hiran Trivedi,Apple/iPhone 13 Pro/Gold/6 GB/128 GB,1,119900,119900,REFERRAL10,107910.0,19423.8,2020-01-02,Paid,Returned,Digital Wallets,Google Pay,9105890835,"H.No. 473, Comar Marg, Begusarai-141088"
3SD8SIR4SZ1685122973,Rohan Loyal,Infinix/Hot 10 Play/Purple/4 GB/64 GB,1,10999,10999,NEWYEAR15,9349.15,1682.85,2020-01-02,Pending,Returned,Net Banking,HDBC,9141686948,"154, Butala Circle
Jalgaon-770025"
ZF0Y1EMHFL1685122973,Aarav Brahmbhatt,SAMSUNG/Galaxy A10s/Green/2 GB/32 GB,1,10000,10000,,10000,1800.0,2020-01-02,Paid,Delivered,Net Banking,HDBC,7861411849,"30/04
Dube, Sultan Pur Majra-217211"
QI97XURZS71685122973,Zara Shetty,realme/Narzo 20A/Victory Blue/3 GB/32 GB,2,10999,21998,REFERRAL10,19798.2,3563.68,2020-01-02,Paid,Returned,UPI,Paytm,9115708362,"H.No. 89, Batta Ganj, Kurnool-400695"
ULR27BAJW51685122973,Kashvi Zacharia,realme/Narzo 10A/So Blue/4 GB/64 GB,2,10999,21998,NEWYEAR15,18698.3,3365.69,2020-01-02,Paid,Returned,Digital Wallets,Paytm,9136767968,"H.No. 325
Anand Path
Khammam 556616"
X7P8KBAXD71685122973,Zain Chaudhuri,SAMSUNG/Galaxy F62/Laser Blue/6 GB/128 GB,2,29999,59998,,59998,10799.64,2020-01-02,Pending,Delivered,UPI,Paytm,9151308996,"H.No. 454, Dasgupta Circle, Phagwara-311224"
1RMUCUMHJP1685122973,Anay Sem,Lenovo/S660/Gold/1 GB/8 GB,2,14999,29998,,29998,5399.64,2020-01-02,Pending,Returned,Digital Wallets,PhonePe,9195974148,"32/99, Loke Street, Kolhapur-258996"
TAH3B652LR1685122973,Adira Ray,SAMSUNG/On5 Pro/Black/2 GB/16 GB,2,6990,13980,,13980,2516.4,2020-01-02,Pending,Returned,Digital Wallets,Freecharge,8627287450,"H.No. 30, Bath Chowk, Bhilai-598706"
Z2QIT47UR81685122973,Kashvi Mandal,POCO/F3 GT/Gunmetal Silver/8 GB/128 GB,1,34999,34999,BIRTHDAYGIFT,32899.06,5921.83,2020-01-02,Paid,Delivered,Credit Card,RuPay,9208347169,"H.No. 831
Dugal Chowk
Amritsar-431891"
CYN7Y3A9KN1685122973,Tiya Dhar,Apple/iPhone 11/Yellow/4GB/256 GB,2,64900,129800,REFERRAL10,116820.0,21027.6,2020-01-02,Paid,Delivered,Net Banking,PNB,9171390420,"64/438
Vig Road, Ahmedabad-738394"
7J336MHIVA1685122973,Ehsaan Buch,LG/G6/White/4 GB/64 GB,2,49999,99998,REFERRAL10,89998.2,16199.68,2020-01-02,Pending,Transit,Debit Card,Visa,9147520959,"69, Kant Chowk
Siwan-793858"
C0A9VYAVFR1685122973,Aarush Kaul,SAMSUNG/Galaxy J2 - 2016/Black/1.5 GB/8 GB,2,6990,13980,BIRTHDAYGIFT,13141.2,2365.42,2020-01-02,Paid,Returned,UPI,PhonePe,9181945525,"05
Toor Marg
Amravati-417772"
JK3IU4WWBS1685122973,Aarav Rege,POCO/C31/Shadow Grey/3 GB/32 GB,1,10999,10999,NEWYEAR15,9349.15,1682.85,2020-01-02,Paid,Returned,UPI,Google Pay,9161153791,"23/931, Ahluwalia Nagar, Srinagar 878339"
TBEVQW00231685122973,Vedika Krishnan,Xiaomi/REDMI 9 Power/Electric Green/4 GB/64 GB,2,13999,27998,REFERRAL10,25198.2,4535.68,2020-01-02,Paid,Transit,UPI,PhonePe,7216787555,"58/130
Korpal Street
Tirunelveli-664316"
I3CG57N0N11685122973,Raghav Koshy,Apple/iPhone 7 Plus/Gold/3 GB/32 GB,1,37900,37900,NEWYEAR15,32215.0,5798.7,2020-01-02,Pending,Delivered,Digital Wallets,Freecharge,9154260926,"H.No. 65, Khurana Marg, Guwahati-258413"
9QIRHXZ37W1685122973,Ivana Swamy,realme/2/Diamond Black/3 GB/,2,9990,19980,,19980,3596.4,2020-01-02,Paid,Delivered,Credit Card,Visa,9109230717,"000
Bail Road, Sri Ganganagar 046131"
PEROZWX4SZ1685122973,Veer Issac,OPPO/F15/Blazing Blue/8 GB/128 GB,2,22990,45980,REFERRAL10,41382.0,7448.76,2020-01-02,Paid,Delivered,Credit Card,Diners Club,9144814762,"18
Madan, Varanasi-822037"
1M2ZFBREBI1685122973,Adah Kota,LG/L 80 Dual/White/1 GB/4 GB,2,14162,28324,NEWYEAR15,24075.4,4333.57,2020-01-02,Pending,Transit,UPI,Paytm,9169490365,"835
Salvi Chowk
Jehanabad-135454"
TI943I2QZ71685122973,Trisha Anne,SAMSUNG/Galaxy A22 5G/Mint/6 GB/128 GB,2,20969,41938,REFERRAL10,37744.2,6793.96,2020-01-02,Pending,Delivered,UPI,Google Pay,9190401172,"H.No. 70, Sodhi Ganj
Sirsa-330285"
D9864DXUXC1685122973,Fateh Tiwari,OPPO/F19/Midnight Blue/6 GB/128 GB,2,20990,41980,NEWYEAR15,35683.0,6422.94,2020-01-02,Pending,Returned,UPI,PhonePe,8522015679,"80/57, Zachariah Nagar
Sonipat-427670"
1O8OQ6VTXP1685122973,Dhanuk Kulkarni,Lenovo/A269i/Black/512 MB/512 MB,2,5499,10998,BIRTHDAYGIFT,10338.12,1860.86,2020-01-02,Pending,Transit,Net Banking,ICICI,7851769985,"85/79
Sachdev Street
Gorakhpur-977096"
N7B5UUG41C1685122973,Tarini Bakshi,Motorola/M/Gold/3 GB/32 GB,2,14999,29998,BIRTHDAYGIFT,28198.12,5075.66,2020-01-02,Pending,Delivered,Debit Card,RuPay,9176425151,"98/25, Saxena Path
Nizamabad 660507"
